artifact_id,release_id,version,timestamp,popularity,all_dependency,compile_dependency,git_url,project_owner,project_name,api_url,mandatory_language,pom_exist,versions
com.github.tomcat-slf4j-logback:tomcat11-slf4j-logback,com.github.tomcat-slf4j-logback:tomcat11-slf4j-logback:11.0.0-M24,11.0.0-M24,1723164780000,0,10,10,https://github.com/tomcat-slf4j-logback/tomcat11-slf4j-logback,tomcat-slf4j-logback,tomcat11-slf4j-logback,https://api.github.com/repos/tomcat-slf4j-logback/tomcat11-slf4j-logback/languages,Java,True,"[{'name': '11.0.0-M24', 'ts': 1723164780000}, {'name': '11.0.0-M19', 'ts': 1714261898000}, {'name': '11.0.0-M20', 'ts': 1715377412000}, {'name': '11.0.0-M22', 'ts': 1720984061000}, {'name': '11.0.0-M17', 'ts': 1708363888000}, {'name': '11.0.0-M18', 'ts': 1710722107000}, {'name': '11.0.0-M16', 'ts': 1704849183000}, {'name': '11.0.0-M15', 'ts': 1703574692000}, {'name': '11.0.0-M13', 'ts': 1698544513000}, {'name': '11.0.0-M14', 'ts': 1700259559000}, {'name': '11.0.0.1-M14', 'ts': 1701485840000}, {'name': '11.0.0-M1', 'ts': 1674170987000}, {'name': '11.0.0-M7', 'ts': 1687624181000}, {'name': '11.0.0-M4', 'ts': 1678726651000}, {'name': '11.0.0-M6', 'ts': 1687619635000}, {'name': '11.0.0-M5', 'ts': 1687619425000}, {'name': '11.0.0-M3', 'ts': 1677502780000}]"
io.github.mihaiplotean:reflective-excel,io.github.mihaiplotean:reflective-excel:0.1.1,0.1.1,1722175413000,0,4,3,https://github.com/mihaiplotean/reflective-excel,mihaiplotean,reflective-excel,https://api.github.com/repos/mihaiplotean/reflective-excel/languages,Java,True,"[{'name': '0.1.1', 'ts': 1722175413000}, {'name': '0.1.0', 'ts': 1722080316000}]"
io.featurehub.sdk:java-client-api,io.featurehub.sdk:java-client-api:3.2,3.2,1667370925000,0,3,2,git@github.com:featurehub-io/featurehub-java-sdk.git,featurehub-io,featurehub-java-sdk,https://api.github.com/repos/featurehub-io/featurehub-java-sdk/languages,Java,True,"[{'name': '2.1', 'ts': 1642407246000}, {'name': '3.1', 'ts': 1657351985000}, {'name': '3.2', 'ts': 1667370925000}]"
com.github.wnameless.spring:spring-paper-trail,com.github.wnameless.spring:spring-paper-trail:0.3.0,0.3.0,1459163848000,0,15,3,git@github.com:wnameless/spring-paper-trail.git,wnameless,spring-paper-trail,https://api.github.com/repos/wnameless/spring-paper-trail/languages,Java,True,"[{'name': '0.2.0', 'ts': 1442155800000}, {'name': '0.3.0', 'ts': 1459163848000}]"
com.microsoft.azure.compute.v2018_09_30:azure-mgmt-compute,com.microsoft.azure.compute.v2018_09_30:azure-mgmt-compute:1.0.0-beta,1.0.0-beta,1562104233000,0,6,2,scm:git:https://github.com/Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,https://api.github.com/repos/Azure/azure-sdk-for-java/languages,Java,True,"[{'name': '1.0.0-beta', 'ts': 1562104233000}]"
com.github.auties00:reified,com.github.auties00:reified:1.15,1.15,1635102722000,0,1,1,https://github.com/Auties00/reified/tree/master,Auties00,reified,https://api.github.com/repos/Auties00/reified/languages,Java,True,"[{'name': '1.6', 'ts': 1626096066000}, {'name': '1.7', 'ts': 1626096443000}, {'name': '1.2', 'ts': 1625827699000}, {'name': '1.8', 'ts': 1626096766000}, {'name': '1.5', 'ts': 1626024179000}, {'name': '1.0', 'ts': 1625764050000}, {'name': '1.9', 'ts': 1626530849000}, {'name': '1.4', 'ts': 1626014476000}, {'name': '1.1', 'ts': 1625825858000}, {'name': '1.3', 'ts': 1626012993000}, {'name': '1.10', 'ts': 1626630659000}, {'name': '1.13', 'ts': 1626879226000}, {'name': '1.11', 'ts': 1626696096000}, {'name': '1.14', 'ts': 1635016318000}, {'name': '1.12', 'ts': 1626704000000}, {'name': '1.15', 'ts': 1635102722000}]"
com.mysplitter:mysplitter-spring-boot-starter,com.mysplitter:mysplitter-spring-boot-starter:0.9.1,0.9.1,1540306436000,0,5,3,git@github.com:BerryWang1996/MySplitter.git,BerryWang1996,MySplitter,https://api.github.com/repos/BerryWang1996/MySplitter/languages,Java,True,"[{'name': '0.9.1', 'ts': 1540306436000}]"
com.mesosphere:marathon-client,com.mesosphere:marathon-client:0.6.3,0.6.3,1588427378000,10,15,9,git@github.com:mesosphere/marathon-client.git,mesosphere,marathon-client,https://api.github.com/repos/mesosphere/marathon-client/languages,Java,True,"[{'name': '0.5.0', 'ts': 1495147785000}, {'name': '0.6.0', 'ts': 1504733235000}, {'name': '0.6.2', 'ts': 1545863315000}, {'name': '0.6.3', 'ts': 1588427378000}, {'name': '0.2.1', 'ts': 1469223670000}, {'name': '0.3.0', 'ts': 1469641066000}]"
info.karlovskiy:filteria,info.karlovskiy:filteria:0.8,0.8,1472500783000,0,6,4,scm:git:git@github:karlovskiy/filteria.git,karlovskiy,filteria,https://api.github.com/repos/karlovskiy/filteria/languages,Java,True,"[{'name': '0.6', 'ts': 1455133132000}, {'name': '0.8', 'ts': 1472500783000}, {'name': '0.3', 'ts': 1452295700000}, {'name': '0.5', 'ts': 1454092585000}, {'name': '0.4', 'ts': 1453411091000}, {'name': '0.7', 'ts': 1458162381000}]"
com.github.mathianasj:spring-data-jpa-rsql,com.github.mathianasj:spring-data-jpa-rsql:0.0.2,0.0.2,1519235520000,0,15,8,https://github.com/mathianasj/spring-data-jpa-rsql,mathianasj,spring-data-jpa-rsql,https://api.github.com/repos/mathianasj/spring-data-jpa-rsql/languages,Java,True,"[{'name': '0.0.2', 'ts': 1519235520000}, {'name': '0.0.1', 'ts': 1494872688000}]"
com.daedafusion:graph,com.daedafusion:graph:1.0,1.0,1441646505000,0,4,3,https://github.com/daedafusion/graph.git,daedafusion,graph,https://api.github.com/repos/daedafusion/graph/languages,Java,True,"[{'name': '1.0', 'ts': 1441646505000}]"
com.ontology2:telepath,com.ontology2:telepath:t20140218,t20140218,1392744306000,0,5,1,http://github.com/paulhoule/telepath,paulhoule,telepath,https://api.github.com/repos/paulhoule/telepath/languages,Java,True,"[{'name': 't20140213', 'ts': 1392318564000}, {'name': 't20140218', 'ts': 1392744306000}, {'name': 't20140207', 'ts': 1391792659000}, {'name': 't20140108', 'ts': 1389222099000}, {'name': 't20130213', 'ts': 1392318028000}]"
com.github.nbbrd.sdmx-dl:sdmx-dl-provider-connectors,com.github.nbbrd.sdmx-dl:sdmx-dl-provider-connectors:3.0.0-beta.12,3.0.0-beta.12,1697462864000,0,11,3,https://github.com/nbbrd/sdmx-dl,nbbrd,sdmx-dl,https://api.github.com/repos/nbbrd/sdmx-dl/languages,Java,True,"[{'name': '3.0.0-beta.12', 'ts': 1697462864000}, {'name': '3.0.0-beta.8', 'ts': 1669118349000}, {'name': '3.0.0-beta.2', 'ts': 1620036233000}, {'name': '3.0.0-beta.5', 'ts': 1637675283000}, {'name': '3.0.0-beta.3', 'ts': 1631541579000}, {'name': '3.0.0-beta.6', 'ts': 1650530091000}, {'name': '3.0.0-beta.7', 'ts': 1660132830000}, {'name': '3.0.0-beta.4', 'ts': 1634826140000}, {'name': '3.0.0-beta.11', 'ts': 1685696639000}, {'name': '3.0.0-beta.10', 'ts': 1676293773000}]"
org.emfjson:emfjson-mongo,org.emfjson:emfjson-mongo:0.3.0,0.3.0,1460713771000,0,5,2,scm:git:git@github.com:ghillairet/mongo-emfjson.git,ghillairet,mongo-emfjson,https://api.github.com/repos/ghillairet/mongo-emfjson/languages,Java,True,"[{'name': '0.2.0', 'ts': 1426847294000}, {'name': '0.3.0', 'ts': 1460713771000}]"
eu.kartoffelquadrat:asyncrestlib,eu.kartoffelquadrat:asyncrestlib:1.6.2,1.6.2,1632064233000,0,5,4,https://github.com/kartoffelquadrat/AsyncRestLib,kartoffelquadrat,AsyncRestLib,https://api.github.com/repos/kartoffelquadrat/AsyncRestLib/languages,Java,True,"[{'name': '1.6.2', 'ts': 1632064233000}, {'name': '1.5.1', 'ts': 1581589551000}]"
com.irurueta:irurueta-navigation-indoor,com.irurueta:irurueta-navigation-indoor:1.2.0,1.2.0,1707496470000,0,8,5,git@github.com:albertoirurueta/irurueta-navigation-indoor.git,albertoirurueta,irurueta-navigation-indoor,https://api.github.com/repos/albertoirurueta/irurueta-navigation-indoor/languages,Java,True,"[{'name': '1.2.0', 'ts': 1707496470000}, {'name': '1.1.0', 'ts': 1639266687000}, {'name': '1.0.1', 'ts': 1639096618000}, {'name': '1.0.2', 'ts': 1639124053000}]"
io.github.bianjieai:avata-sdk,io.github.bianjieai:avata-sdk:3.0.0,3.0.0,1695093290000,0,9,5,https://github.com/bianjieai/avata-sdk-java,bianjieai,avata-sdk-java,https://api.github.com/repos/bianjieai/avata-sdk-java/languages,Java,True,"[{'name': '3.0.0', 'ts': 1695093290000}, {'name': '0.1.0', 'ts': 1677756493000}]"
tech.kmsys:solr-edismax-query,tech.kmsys:solr-edismax-query:1.0,1.0,1590768101000,0,4,2,https://github.com/KmSYS/edismax-solr-spring,KmSYS,edismax-solr-spring,https://api.github.com/repos/KmSYS/edismax-solr-spring/languages,Java,True,"[{'name': '1.0', 'ts': 1590768101000}]"
it.ozimov:spring-boot-email-tools,it.ozimov:spring-boot-email-tools:0.2.0,0.2.0,1462987773000,0,9,5,https://github.com/robertotru/spring-boot-email-tools,robertotru,spring-boot-email-tools,https://api.github.com/repos/robertotru/spring-boot-email-tools/languages,Java,True,"[{'name': '0.1.1', 'ts': 1457509765000}, {'name': '0.2.0', 'ts': 1462987773000}]"
com.kumuluz.ee.jwt:kumuluzee-jwt-auth,com.kumuluz.ee.jwt:kumuluzee-jwt-auth:1.1.3,1.1.3,1591813011000,0,15,5,git@github.com:kumuluz/kumuluzee-jwt-auth.git,kumuluz,kumuluzee-jwt-auth,https://api.github.com/repos/kumuluz/kumuluzee-jwt-auth/languages,Java,True,"[{'name': '1.0.0', 'ts': 1513850212000}, {'name': '1.0.1', 'ts': 1539891617000}, {'name': '1.1.3', 'ts': 1591813011000}, {'name': '1.1.2', 'ts': 1573132791000}, {'name': '1.1.1', 'ts': 1548749673000}]"
net.sinofool:alipay-java-sdk,net.sinofool:alipay-java-sdk:1.2.1,1.2.1,1427359947000,0,5,2,https://github.com/sinofool/alipay-java-sdk,sinofool,alipay-java-sdk,https://api.github.com/repos/sinofool/alipay-java-sdk/languages,Java,True,"[{'name': '1.0.1', 'ts': 1418894924000}, {'name': '1.0.2', 'ts': 1419019464000}, {'name': '1.1.0', 'ts': 1425585887000}, {'name': '1.2.1', 'ts': 1427359947000}, {'name': '1.2.0', 'ts': 1427178280000}, {'name': '1.0', 'ts': 1418864215000}]"
net.sourceforge.streamsupport:streamsupport-cfuture,net.sourceforge.streamsupport:streamsupport-cfuture:1.7.4,1.7.4,1632073903000,1,1,1,https://github.com/stefan-zobel/streamsupport,stefan-zobel,streamsupport,https://api.github.com/repos/stefan-zobel/streamsupport/languages,Java,True,"[{'name': '1.5', 'ts': 1466348017000}, {'name': '1.4', 'ts': 1447601362000}, {'name': '1.7.2', 'ts': 1585273137000}, {'name': '1.7.4', 'ts': 1632073903000}, {'name': '1.7.1', 'ts': 1558876468000}, {'name': '1.7.3', 'ts': 1612100275000}, {'name': '1.7.0', 'ts': 1541952454000}, {'name': '1.6.2', 'ts': 1523807107000}, {'name': '1.6.3', 'ts': 1526254030000}, {'name': '1.6.0', 'ts': 1512911447000}, {'name': '1.6.1', 'ts': 1517154849000}, {'name': '1.5.4', 'ts': 1490122457000}, {'name': '1.5.5', 'ts': 1495718317000}, {'name': '1.5.1', 'ts': 1469888744000}, {'name': '1.5.3', 'ts': 1481993709000}, {'name': '1.5.6', 'ts': 1502624880000}, {'name': '1.5.2', 'ts': 1475511035000}, {'name': '1.4.1', 'ts': 1451224549000}, {'name': '1.4.2', 'ts': 1455269395000}, {'name': '1.4.3', 'ts': 1460897330000}]"
org.sevensource.magnolia:magnolia-module-simple-backup,org.sevensource.magnolia:magnolia-module-simple-backup:1.1.1,1.1.1,1589829271000,0,7,2,http://www.github.com/sevensource/magnolia-module-simple-backup,sevensource,magnolia-module-simple-backup,https://api.github.com/repos/sevensource/magnolia-module-simple-backup/languages,Java,True,"[{'name': '1.0.1', 'ts': 1581794775000}, {'name': '1.0.0', 'ts': 1580590635000}, {'name': '1.1.1', 'ts': 1589829271000}]"
com.forgerock.openbanking:openbanking-sdk,com.forgerock.openbanking:openbanking-sdk:3.1.2.5,3.1.2.5,1566207085000,0,10,5,https://github.com/ForgeRock/OpenBanking-Java-SDK,ForgeRock,OpenBanking-Java-SDK,https://api.github.com/repos/ForgeRock/OpenBanking-Java-SDK/languages,Java,True,"[{'name': '3.0.0.19', 'ts': 1551445999000}, {'name': '3.0.0.17', 'ts': 1549470889000}, {'name': '3.0.0.18', 'ts': 1549737508000}, {'name': '3.0.0.16', 'ts': 1549037525000}, {'name': '3.0.0.10', 'ts': 1543488708000}, {'name': '3.0.0.15', 'ts': 1547729157000}, {'name': '3.0.0.13', 'ts': 1547219004000}, {'name': '3.0.0.12', 'ts': 1546443133000}, {'name': '3.0.0.11', 'ts': 1543938269000}, {'name': '3.0.0.23', 'ts': 1553615561000}, {'name': '3.0.0.21', 'ts': 1553528167000}, {'name': '3.0.0.20', 'ts': 1553089970000}, {'name': '3.0.0.22', 'ts': 1553603495000}, {'name': '3.1.0.5', 'ts': 1557240438000}, {'name': '3.1.0.6', 'ts': 1557241518000}, {'name': '3.1.0.0', 'ts': 1553696808000}, {'name': '3.1.2.4', 'ts': 1565952346000}, {'name': '3.1.2.5', 'ts': 1566207085000}, {'name': '3.1.2.3', 'ts': 1565868614000}, {'name': '3.1.2.1', 'ts': 1563289118000}, {'name': '3.1.2.2', 'ts': 1563546593000}, {'name': '3.1.2.0', 'ts': 1561644412000}, {'name': '3.1.1.2', 'ts': 1559831558000}, {'name': '3.1.1.0', 'ts': 1558619867000}, {'name': '3.1.1.1', 'ts': 1559750890000}, {'name': '3.0.0.4', 'ts': 1539242058000}, {'name': '3.0.0.5', 'ts': 1539593646000}, {'name': '3.0.0.2', 'ts': 1539097432000}, {'name': '3.0.0.0', 'ts': 1538731923000}, {'name': '3.0.0.1', 'ts': 1539006498000}, {'name': '3.0.0.7', 'ts': 1542274488000}, {'name': '3.0.0.6', 'ts': 1539424183000}, {'name': '3.0.0.8', 'ts': 1542906258000}, {'name': '3.0.0.9', 'ts': 1543250744000}, {'name': '2.0.0.23', 'ts': 1538577157000}, {'name': '2.0.0.25', 'ts': 1538654383000}]"
org.dbtools:dbtools-jpa,org.dbtools:dbtools-jpa:5.0.1,5.0.1,1456360584000,0,8,6,https://github.com/jeffdcamp/dbtools-jpa,jeffdcamp,dbtools-jpa,https://api.github.com/repos/jeffdcamp/dbtools-jpa/languages,Java,True,"[{'name': '5.0.1', 'ts': 1456360584000}, {'name': '3.1.0', 'ts': 1424357290000}, {'name': '3.5.1', 'ts': 1441657692000}]"
org.littleshoot:sip-bootstrap,org.littleshoot:sip-bootstrap:1.0.3,1.0.3,1368566330000,0,8,7,https://adamfisk@github.com/adamfisk/littleshoot-sip-bootstrap.git,adamfisk,littleshoot-sip-bootstrap,https://api.github.com/repos/adamfisk/littleshoot-sip-bootstrap/languages,Java,True,"[{'name': '1.0.3', 'ts': 1368566330000}]"
net.hydromatic:filtex,net.hydromatic:filtex:0.1,0.1,1700098704000,0,8,3,https://github.com/julianhyde/filtex/tree/main,julianhyde,filtex,https://api.github.com/repos/julianhyde/filtex/languages,Java,True,"[{'name': '0.1', 'ts': 1700098704000}]"
com.github.taccisum:excp-utils,com.github.taccisum:excp-utils:0.1,0.1,1639551890000,0,6,4,https://github.com/taccisum/excp-utils,taccisum,excp-utils,https://api.github.com/repos/taccisum/excp-utils/languages,Java,True,"[{'name': '0.1', 'ts': 1639551890000}]"
org.emfjson:emfjson-couchdb,org.emfjson:emfjson-couchdb:0.2.0,0.2.0,1460735946000,0,4,2,scm:git:git@github.com:emfjson/emfjson-couchdb.git,emfjson,emfjson-couchdb,https://api.github.com/repos/emfjson/emfjson-couchdb/languages,Java,True,"[{'name': '0.2.0', 'ts': 1460735946000}]"
com.youdevise:test-driven-detectors4findbugs,com.youdevise:test-driven-detectors4findbugs:1.0,1.0,1377210700000,0,4,2,git@github.com:youdevise/test-driven-detectors4findbugs.git,youdevise,test-driven-detectors4findbugs,https://api.github.com/repos/youdevise/test-driven-detectors4findbugs/languages,Java,True,"[{'name': '0.2.1', 'ts': 1328826459000}, {'name': '0.2', 'ts': 1314641813000}, {'name': '1.0', 'ts': 1377210700000}]"
com.azure.resourcemanager:azure-resourcemanager-databricks,com.azure.resourcemanager:azure-resourcemanager-databricks:1.0.0-beta.4,1.0.0-beta.4,1686202696000,0,10,2,https://github.com/Azure/azure-sdk-for-java,Azure,azure-sdk-for-java,https://api.github.com/repos/Azure/azure-sdk-for-java/languages,Java,True,"[{'name': '1.0.0-beta.2', 'ts': 1624244710000}, {'name': '1.0.0-beta.3', 'ts': 1673844730000}, {'name': '1.0.0-beta.1', 'ts': 1617901541000}, {'name': '1.0.0-beta.4', 'ts': 1686202696000}]"
fr.inria.minibus:minibus-library,fr.inria.minibus:minibus-library:1.0,1.0,1396595347000,0,3,1,https://github.com/rouvoy/minibus.git,rouvoy,minibus,https://api.github.com/repos/rouvoy/minibus/languages,Java,True,"[{'name': '1.0', 'ts': 1396595347000}]"
io.grisu:ee-core,io.grisu:ee-core:3.1.0,3.1.0,1579862594000,0,3,1,https://github.com/grisu-io/ee-core,grisu-io,ee-core,https://api.github.com/repos/grisu-io/ee-core/languages,Java,True,"[{'name': '3.1.0', 'ts': 1579862594000}, {'name': '3.0.0', 'ts': 1561190456000}, {'name': '2.0.0', 'ts': 1561110885000}, {'name': '1.0.0', 'ts': 1545227130000}]"
org.jasig:spring-webflow-client-repo,org.jasig:spring-webflow-client-repo:1.0.2,1.0.2,1457362503000,0,11,7,https://github.com/Jasig/spring-webflow-client-repo,Jasig,spring-webflow-client-repo,https://api.github.com/repos/Jasig/spring-webflow-client-repo/languages,Java,True,"[{'name': '1.0.0', 'ts': 1430290561000}, {'name': '1.0.2', 'ts': 1457362503000}, {'name': '1.0.1', 'ts': 1431949862000}]"
com.github.ppodgorsek.cache:cache-invalidation-spring,com.github.ppodgorsek.cache:cache-invalidation-spring:1.0.4,1.0.4,1452473205000,0,4,3,git@github.com:ppodgorsek/cache-invalidation.git,ppodgorsek,cache-invalidation,https://api.github.com/repos/ppodgorsek/cache-invalidation/languages,Java,True,"[{'name': '1.0.0', 'ts': 1448873142000}, {'name': '1.0.2', 'ts': 1450095304000}, {'name': '1.0.1', 'ts': 1448927929000}, {'name': '1.0.3', 'ts': 1450139260000}, {'name': '1.0.4', 'ts': 1452473205000}]"
no.digipost:certificate-validator,no.digipost:certificate-validator:3.0.5,3.0.5,1714991620000,0,17,6,https://github.com/digipost/certificate-validator/,digipost,certificate-validator,https://api.github.com/repos/digipost/certificate-validator/languages,Java,True,"[{'name': '3.0.4', 'ts': 1704321316000}, {'name': '3.0.5', 'ts': 1714991620000}, {'name': '1.1', 'ts': 1482920858000}, {'name': '1.2', 'ts': 1499933632000}, {'name': '1.3', 'ts': 1512054486000}, {'name': '1.4', 'ts': 1515161159000}, {'name': '1.5', 'ts': 1543308812000}, {'name': '3.0', 'ts': 1682687315000}, {'name': '2.0', 'ts': 1560782927000}, {'name': '2.5', 'ts': 1655899252000}, {'name': '2.6', 'ts': 1670863008000}, {'name': '2.3', 'ts': 1630486410000}, {'name': '2.4', 'ts': 1641293527000}, {'name': '2.1', 'ts': 1628680787000}, {'name': '2.2', 'ts': 1630333798000}, {'name': '2.0.1', 'ts': 1571220629000}, {'name': '2.1.1', 'ts': 1628757589000}, {'name': '2.6.1', 'ts': 1682691809000}, {'name': '3.0.1', 'ts': 1683035964000}, {'name': '3.0.3', 'ts': 1695119857000}, {'name': '3.0.2', 'ts': 1692706127000}, {'name': '2.2-RC3', 'ts': 1630065467000}, {'name': '2.2-RC2', 'ts': 1629933684000}, {'name': '2.2-RC1', 'ts': 1629480362000}, {'name': '2.3-RC2', 'ts': 1630411891000}, {'name': '2.3-RC1', 'ts': 1630405893000}]"
io.github.srempfer:spring-cloud-config-azure-keyvault-actuator-sample,io.github.srempfer:spring-cloud-config-azure-keyvault-actuator-sample:0.9.0,0.9.0,1653990706000,0,5,4,https://github.com/srempfer/spring-cloud-config-azure-keyvault/tree/master,srempfer,spring-cloud-config-azure-keyvault,https://api.github.com/repos/srempfer/spring-cloud-config-azure-keyvault/languages,Java,True,"[{'name': '0.8.0', 'ts': 1621966775000}, {'name': '0.9.0', 'ts': 1653990706000}]"
de.gematik:tiger-cloud-extension,de.gematik:tiger-cloud-extension:10.0.17,10.0.17,1724758520000,0,10,4,https://github.com/gematik/tiger-cloud-extension,gematik,tiger-cloud-extension,https://api.github.com/repos/gematik/tiger-cloud-extension/languages,Java,True,"[{'name': '1.0.10', 'ts': 1713872060000}, {'name': '10.0.17', 'ts': 1724758520000}, {'name': '1.0.9', 'ts': 1705659448000}, {'name': '1.0.8', 'ts': 1705582031000}, {'name': '1.0.6', 'ts': 1705395918000}, {'name': '1.0.7', 'ts': 1705580674000}, {'name': '1.0.5', 'ts': 1684847605000}, {'name': '1.0.2', 'ts': 1676554029000}, {'name': '1.0.3', 'ts': 1677595375000}]"
com.github.skapral.config:config-properties,com.github.skapral.config:config-properties:0.0.2,0.0.2,1579017942000,0,4,4,https://github.com/skapral/configproperties.git,skapral,configproperties,https://api.github.com/repos/skapral/configproperties/languages,Java,True,"[{'name': '0.0.2', 'ts': 1579017942000}, {'name': '0.0.1', 'ts': 1549061653000}, {'name': '0.0.0', 'ts': 1549054227000}]"
de.martinspielmann.wicket:wicket-pwnedpasswords-validator,de.martinspielmann.wicket:wicket-pwnedpasswords-validator:4.1.0,4.1.0,1590265583000,0,4,2,https://github.com/pingunaut/wicket-pwnedpasswords-validator.git,pingunaut,wicket-pwnedpasswords-validator,https://api.github.com/repos/pingunaut/wicket-pwnedpasswords-validator/languages,Java,True,"[{'name': '4.0.0', 'ts': 1573730615000}, {'name': '4.1.0', 'ts': 1590265583000}, {'name': '3.1.0', 'ts': 1568105109000}, {'name': '3.0.0', 'ts': 1567600078000}, {'name': '2.0.0', 'ts': 1531511654000}, {'name': '1.0.0', 'ts': 1520006725000}, {'name': '1.0.2', 'ts': 1527800579000}]"
com.github.foxty:topaz,com.github.foxty:topaz:0.0.5,0.0.5,1506857153000,0,13,10,https://github.com/foxty/topaz,foxty,topaz,https://api.github.com/repos/foxty/topaz/languages,Java,True,"[{'name': '0.0.4', 'ts': 1490609274000}, {'name': '0.0.5', 'ts': 1506857153000}]"
uk.ac.ox.it.canvas:canvas-api,uk.ac.ox.it.canvas:canvas-api:1.1.0,1.1.0,1584449298000,0,14,7,https://github.com/ox-it/canvas-api,ox-it,canvas-api,https://api.github.com/repos/ox-it/canvas-api/languages,Java,True,"[{'name': '1.1.0', 'ts': 1584449298000}]"
